route,segment,t,long_active,v_med_kmh,a_med,a_min,jerk_std,track_err_a,plan_src
data,segment_24,12603124675227,False,14.9,-0.6414,-0.9155,0.4704,0.4007,e2e
data,segment_24,12604125482003,False,14.3,-0.1626,-0.9155,0.3833,0.2569,e2e
data,segment_24,12605125874399,False,14.3,0.3788,-0.2338,0.383,0.2205,e2e
data,segment_24,12609127582183,True,20.8,0.8448,0.1342,0.5184,0.0557,cruise
data,segment_24,12610127683517,True,24.0,0.8084,0.4883,0.1853,0.0566,cruise
data,segment_24,12611127015960,True,26.5,0.5885,0.3047,0.1326,0.066,cruise
data,segment_24,12612127475029,True,28.4,0.4451,0.128,0.0822,0.059,cruise
data,segment_24,12613128774907,True,29.5,0.2372,0.043,0.0733,0.0481,cruise
data,segment_24,12614120312552,True,30.0,0.0821,-0.0187,0.0731,0.0235,cruise
data,segment_24,12615121167086,True,30.1,0.0293,-0.0236,0.0796,0.0244,cruise
data,segment_24,12616121117631,True,30.2,0.0134,-0.0661,0.0932,0.0268,cruise
data,segment_24,12617124806476,True,30.2,0.0102,-0.0814,0.1024,0.0374,cruise
data,segment_24,12618125563168,True,30.2,-0.0425,-0.0931,0.1176,0.0427,cruise
data,segment_24,12619129083632,True,30.1,-0.0158,-0.0931,0.145,0.0422,cruise
data,segment_25,12623129210943,True,31.5,0.0735,-0.0373,0.1185,0.0365,e2e
data,segment_25,12624129252710,True,31.6,0.01,-0.1074,0.1086,0.0318,e2e
data,segment_25,12625133653836,True,31.6,-0.0407,-0.1524,0.1049,0.0418,e2e
data,segment_25,12626134534195,True,31.3,-0.1089,-0.4227,0.1475,0.0436,e2e
data,segment_25,12627137136876,True,30.6,-0.391,-0.567,0.1818,0.058,e2e
data,segment_25,12628138417675,True,29.0,-0.4133,-0.567,0.2143,0.043,e2e
data,segment_25,12629132252356,True,27.3,-0.4528,-0.5794,0.1689,0.078,e2e
data,segment_25,12630137278353,True,25.9,-0.4668,-0.7697,0.1864,0.0264,e2e
data,segment_25,12631131408480,True,24.0,-0.6352,-0.7734,0.1492,0.0256,e2e
data,segment_25,12632133745456,True,21.4,-0.7423,-1.0692,0.2014,0.0247,e2e
data,segment_25,12633135074647,True,18.6,-0.8337,-1.1016,0.2814,0.0322,e2e
data,segment_25,12634129493575,True,15.0,-0.8513,-1.1016,0.3959,0.0554,e2e
data,segment_25,12635132655780,True,11.9,-0.4821,-1.1016,0.3107,0.12,e2e
data,segment_25,12636137638009,True,11.3,-0.1848,-0.8604,0.3506,0.1641,e2e
data,segment_25,12637129291742,True,11.7,0.9215,-0.3749,0.4765,0.1139,e2e
data,segment_25,12638130743955,True,16.2,1.283,0.2586,0.5279,0.0336,cruise
data,segment_25,12639131119949,True,21.0,1.2808,1.0756,0.1163,0.0276,cruise
data,segment_25,12640130546071,True,25.5,1.2078,0.6849,0.1646,0.0331,cruise
data,segment_25,12641131643318,True,29.5,0.935,0.3252,0.2185,0.0351,e2e
data,segment_25,12642137002171,True,31.9,0.3754,0.1912,0.2217,0.055,e2e
data,segment_25,12643138539126,True,33.1,0.3017,0.0967,0.2173,0.0363,e2e
data,segment_25,12644132357580,True,33.9,0.1466,0.0794,0.0893,0.0309,e2e
data,segment_25,12645134110765,True,34.3,0.1201,0.0794,0.0671,0.0256,e2e
data,segment_25,12646136049274,True,34.7,0.1161,0.066,0.0589,0.0253,e2e
data,segment_25,12647135939744,True,35.2,0.1064,0.0259,0.0694,0.0267,e2e
data,segment_25,12648137614197,True,35.5,0.0941,-0.0731,0.0887,0.027,e2e
data,segment_25,12649129246163,True,35.7,0.0928,-0.0731,0.1279,0.0307,e2e
data,segment_25,12650133030125,True,36.1,0.0952,-0.0731,0.1924,0.0533,e2e
data,segment_25,12651135511942,True,36.3,0.0947,-0.0517,0.1896,0.0415,e2e
data,segment_25,12652129395669,True,36.7,0.0651,-0.0517,0.2184,0.041,e2e
data,segment_25,12653130094088,True,36.8,0.1186,-0.0351,0.1741,0.0225,e2e
data,segment_25,12654130143451,True,37.5,0.1664,-0.0351,0.1657,0.0214,cruise
data,segment_25,12655134125896,True,38.1,0.1625,0.0643,0.1023,0.0217,cruise
data,segment_25,12656135781462,True,38.6,0.1387,0.0138,0.0948,0.0292,cruise
data,segment_25,12657137083371,True,39.1,0.1063,0.0138,0.1109,0.0373,cruise
data,segment_25,12658137827209,True,39.4,0.0651,-0.0159,0.1075,0.0356,cruise
data,segment_25,12659140232954,True,39.7,0.0484,-0.0159,0.1156,0.0247,cruise
data,segment_25,12660132217949,True,39.8,0.0356,-0.0651,0.1184,0.0243,cruise
data,segment_25,12661132752436,True,39.9,0.0318,-0.0651,0.1043,0.0265,cruise
data,segment_25,12662133360793,True,40.1,0.0271,-0.0651,0.0955,0.0361,cruise
data,segment_25,12663133573361,True,40.1,0.0272,-0.1079,0.1263,0.0392,cruise
data,segment_25,12664137873637,True,40.2,0.017,-0.166,0.1345,0.048,cruise
data,segment_25,12665131014143,True,40.2,-0.0352,-0.166,0.1386,0.0492,e2e
data,segment_25,12666134522424,True,40.1,-0.0797,-0.5617,0.2377,0.0412,e2e
data,segment_25,12667136311967,True,39.6,-0.3309,-0.9515,0.2015,0.0463,e2e
data,segment_25,12668136527818,True,37.6,-0.7701,-1.1824,0.2581,0.0615,e2e
data,segment_25,12669136262310,True,33.9,-1.006,-1.1824,0.2455,0.0673,e2e
data,segment_25,12670137753548,True,30.3,-1.107,-1.8074,0.3255,0.0583,e2e
data,segment_25,12671139383549,True,26.0,-1.4183,-1.856,0.3645,0.0326,e2e
data,segment_25,12672139134093,True,19.7,-1.5914,-1.856,0.4803,0.0458,e2e
data,segment_25,12673132666567,True,13.8,-1.3962,-1.856,0.2047,0.1149,e2e
data,segment_25,12678134238970,True,15.4,1.3301,0.9797,0.2314,0.053,e2e
data,segment_25,12679134473174,True,20.4,1.3467,1.0561,0.2375,0.0493,e2e
data,segment_26,12683127317726,True,35.1,0.5797,0.2303,0.1474,0.0362,cruise
data,segment_26,12684128902843,True,36.9,0.3999,0.1393,0.1708,0.0492,cruise
data,segment_26,12685130804889,True,38.0,0.2344,0.1208,0.1576,0.0449,cruise
data,segment_26,12686134860796,True,38.8,0.1499,0.0418,0.1124,0.0322,cruise
data,segment_26,12687131094186,True,39.2,0.1073,-0.0075,0.0615,0.0271,cruise
data,segment_26,12688131984631,True,39.4,0.0574,-0.0075,0.0578,0.0198,cruise
data,segment_26,12689136675303,True,39.6,0.0494,-0.0075,0.0921,0.0195,cruise
data,segment_26,12690129223333,True,39.7,0.0715,0.0086,0.1361,0.0193,cruise
data,segment_26,12691135027733,True,40.3,0.2867,0.0164,0.1699,0.0282,cruise
data,segment_26,12692135955236,True,41.6,0.3099,0.1303,0.1752,0.0274,cruise
data,segment_26,12693131801790,True,42.8,0.2934,0.1802,0.1192,0.0303,cruise
data,segment_26,12694136267784,True,43.8,0.2582,0.099,0.0734,0.0298,cruise
data,segment_26,12695136221077,True,44.5,0.1713,0.0061,0.0748,0.032,cruise
data,segment_26,12696137064186,True,44.9,0.109,0.0061,0.1508,0.0304,cruise
data,segment_26,12697128813078,True,45.1,0.1295,0.0061,0.1546,0.0345,cruise
data,segment_26,12698129289267,True,46.0,0.2764,0.0392,0.1499,0.03,cruise
data,segment_26,12699131226802,True,47.2,0.3009,0.1963,0.1303,0.0278,cruise
data,segment_26,12700136067582,True,48.3,0.2789,0.1017,0.0711,0.0207,cruise
data,segment_26,12701136790275,True,49.2,0.1934,0.0404,0.0746,0.0272,cruise
data,segment_26,12702127373287,True,49.5,0.1041,-1.2409,0.7121,0.0361,cruise
data,segment_26,12703138546486,True,49.5,-0.1038,-1.2409,0.9072,0.0519,cruise
data,segment_26,12704127859190,True,46.7,-0.6938,-1.2409,1.1486,0.0827,cruise
data,segment_26,12705127792422,True,43.6,-0.624,-1.209,0.7337,0.1079,cruise
data,segment_26,12706128746191,True,43.4,0.1683,-1.1382,0.6051,0.059,cruise
data,segment_26,12707129508740,True,44.4,0.577,-0.2248,0.4031,0.0746,cruise
data,segment_26,12708129335786,True,46.6,0.5898,0.3186,0.2248,0.0645,cruise
data,segment_26,12712135274064,False,41.8,-1.6071,-1.9117,0.2267,1.3212,cruise
data,segment_26,12713132274020,False,35.7,-1.7289,-1.927,0.4439,1.3212,cruise
data,segment_26,12714138533695,False,29.0,-1.7289,-1.927,0.4356,1.1024,e2e
data,segment_26,12715130513547,False,24.0,-1.0962,-1.927,0.3681,0.315,e2e
data,segment_26,12716129621308,False,20.2,-1.0059,-1.3863,0.227,0.236,e2e
data,segment_26,12717129884599,False,16.6,-0.9656,-1.0951,0.1451,0.1197,e2e
data,segment_26,12718131220246,False,13.4,-0.949,-1.0923,0.1904,0.0564,e2e
data,segment_27,12787117127626,False,15.1,0.8706,0.7192,0.12,0.0815,cruise
data,segment_27,12788116585665,False,18.1,0.807,0.3908,0.2824,0.1286,cruise
data,segment_27,12789116649783,False,20.5,0.6396,0.3908,0.3045,0.2137,cruise
data,segment_27,12790118292791,False,22.5,0.6311,0.3908,0.2888,0.3395,cruise
data,segment_27,12791121508440,False,24.8,0.6515,0.5824,0.1735,0.2397,cruise
data,segment_27,12792121694476,False,27.2,0.7785,0.6014,0.2122,0.4547,cruise
data,segment_27,12793119539976,False,30.4,1.0584,0.6014,0.2704,0.7045,cruise
data,segment_27,12794123232576,False,35.0,1.3132,0.5082,0.7655,0.7853,cruise
data,segment_27,12798118944003,True,43.6,-0.107,-0.5481,0.1663,0.0538,e2e
data,segment_27,12799118633930,True,42.9,-0.2425,-0.5481,0.3577,0.0602,e2e
data,segment_28,12803119105533,True,43.1,0.3279,0.1114,0.1581,0.0238,e2e
data,segment_28,12804122760539,True,44.7,0.3376,0.165,0.1778,0.0206,e2e
data,segment_28,12805126211560,True,45.7,0.2366,0.1074,0.1434,0.0296,e2e
data,segment_28,12806126242103,True,46.6,0.1979,0.1074,0.1258,0.0298,e2e
data,segment_28,12807119612132,True,47.1,0.1641,0.0794,0.0812,0.036,e2e
data,segment_28,12808119853789,True,47.7,0.1486,0.0778,0.0775,0.0325,e2e
data,segment_28,12809120929012,True,48.2,0.1478,0.0725,0.1072,0.0308,e2e
data,segment_28,12810125434225,True,48.8,0.1466,0.0377,0.1025,0.0358,e2e
data,segment_28,12811127288865,True,49.2,0.1266,0.0085,0.1282,0.0423,e2e
data,segment_28,12812122646576,True,49.6,0.096,-0.0434,0.2017,0.0484,e2e
data,segment_28,12813126910339,True,49.9,0.0962,-0.3201,0.2808,0.0671,e2e
data,segment_28,12814126909345,True,50.5,0.1039,-0.3201,0.36,0.0965,e2e
data,segment_28,12815128644057,True,50.7,0.1812,-0.3201,0.3244,0.0638,e2e
data,segment_28,12816120307183,True,51.4,0.2055,-0.1351,0.2735,0.057,e2e
data,segment_28,12817119830063,True,52.2,0.2759,0.1532,0.1574,0.0439,e2e
data,segment_28,12818120834287,True,53.4,0.3478,0.1677,0.1578,0.0526,e2e
data,segment_28,12819121675306,True,54.7,0.3474,0.2575,0.1063,0.0382,e2e
data,segment_28,12820121834190,True,55.8,0.3182,0.1747,0.1364,0.0459,e2e
data,segment_28,12821123339164,True,56.9,0.2863,-0.0016,0.1837,0.0421,cruise
data,segment_28,12822126374645,True,57.9,0.2589,-0.0016,0.2792,0.0655,cruise
data,segment_28,12823126623519,True,58.8,0.1931,-0.0016,0.2712,0.0472,cruise
data,segment_28,12824126940061,True,59.3,0.1225,0.0256,0.239,0.0286,cruise
data,segment_28,12825128990068,True,59.6,0.0569,-0.1202,0.1161,0.0328,cruise
data,segment_28,12826122928124,True,59.7,-0.0143,-0.1483,0.0905,0.0534,e2e
data,segment_28,12827122947332,True,59.5,-0.0984,-0.1585,0.1041,0.0596,e2e
data,segment_28,12828124139931,True,59.1,-0.0942,-0.1585,0.0837,0.0438,e2e
data,segment_28,12829126978968,True,58.8,-0.0333,-0.1585,0.1205,0.035,cruise
data,segment_28,12830127468094,True,58.8,0.0093,-0.1253,0.1511,0.0434,cruise
data,segment_28,12831127307269,True,58.9,0.0416,-0.1253,0.1457,0.042,cruise
data,segment_28,12832120645292,True,59.1,0.0533,-0.1253,0.1504,0.0459,cruise
data,segment_28,12833125942283,True,59.2,0.0168,-0.4764,0.2504,0.05,cruise
data,segment_28,12834128137421,True,59.1,-0.1335,-0.718,0.2631,0.073,lead1
data,segment_28,12835119740633,True,57.7,-0.5042,-0.7601,0.2851,0.0913,lead1
data,segment_28,12836121910178,True,55.7,-0.6488,-0.7601,0.2331,0.0677,lead1
data,segment_28,12837122438731,True,53.2,-0.6729,-0.788,0.3094,0.0553,lead1
data,segment_28,12838125415555,True,50.6,-0.589,-0.788,0.2849,0.0714,lead1
data,segment_28,12839121361880,True,49.2,-0.2605,-0.788,0.2772,0.0995,lead0
data,segment_28,12840124091091,True,48.4,-0.2208,-0.313,0.2185,0.1112,lead0
data,segment_28,12841125279721,True,47.7,-0.1885,-0.4209,0.2979,0.0744,lead0
data,segment_28,12842126947456,True,47.3,-0.2456,-0.6077,0.3482,0.0635,lead0
data,segment_28,12843127301525,True,45.7,-0.2238,-0.6077,0.3846,0.0509,lead0
data,segment_28,12844122147202,True,44.9,-0.0377,-0.6077,0.2521,0.0314,lead0
data,segment_28,12845123428336,True,44.8,-0.0147,-0.2906,0.1976,0.029,lead0
data,segment_28,12846124820468,True,44.8,-0.0188,-0.0922,0.0652,0.029,lead0
data,segment_28,12847126731598,True,44.7,-0.0283,-0.1042,0.0725,0.0335,e2e
data,segment_28,12848129399162,True,44.6,-0.0341,-0.1042,0.1045,0.0333,e2e
data,segment_28,12849129129604,True,44.4,-0.0188,-0.1042,0.128,0.0316,e2e
data,segment_28,12850123337382,True,44.4,0.0008,-0.1039,0.1246,0.0249,e2e
data,segment_28,12851121578243,True,44.4,0.0135,-0.0932,0.1066,0.0189,e2e
data,segment_28,12852121656939,True,44.4,0.0503,-0.0547,0.0757,0.0195,e2e
data,segment_28,12853123005687,True,44.8,0.1588,-0.0051,0.0921,0.0195,e2e
data,segment_28,12854125753387,True,45.5,0.1766,-0.0026,0.1757,0.0259,e2e
data,segment_28,12855124341685,True,46.3,0.153,-0.0431,0.1612,0.0269,e2e
data,segment_28,12856125274197,True,46.5,0.0025,-0.0644,0.121,0.0417,e2e
data,segment_28,12857128489572,True,46.4,-0.03,-0.1167,0.0758,0.037,e2e
data,segment_28,12858123134423,True,46.3,-0.0595,-0.1253,0.0825,0.0436,e2e
data,segment_28,12859126652988,True,46.0,-0.0946,-0.2113,0.0922,0.0475,e2e
data,segment_28,12860127105896,True,45.6,-0.1445,-0.33,0.1171,0.0541,e2e
data,segment_29,12863144826453,True,41.9,-0.4591,-0.6995,0.4166,0.0612,e2e
data,segment_29,12864144903344,True,39.8,-0.3266,-0.6995,0.4569,0.0833,e2e
data,segment_31,13021121667162,True,21.2,0.9823,0.5823,0.3919,0.0958,cruise
data,segment_31,13022118784957,True,23.7,0.6268,0.4701,0.2941,0.0532,cruise
data,segment_31,13023130066422,True,25.9,0.5975,0.4329,0.1801,0.0434,cruise
data,segment_31,13024118313226,True,28.0,0.5217,0.3984,0.1814,0.043,cruise
data,segment_31,13025120630165,True,29.7,0.4654,0.2244,0.1919,0.039,cruise
data,segment_31,13026123068098,True,31.3,0.3797,0.037,0.1658,0.055,e2e
data,segment_31,13027121793416,True,32.3,0.1,-0.0075,0.1597,0.0677,lead0
data,segment_31,13028126305224,True,32.5,0.0407,-0.3038,0.2037,0.0739,lead0
data,segment_31,13029118046071,True,32.5,-0.0626,-0.3038,0.2519,0.0531,lead0
data,segment_31,13030118201400,True,31.8,-0.0626,-0.3038,0.2803,0.0459,lead0
data,segment_31,13031119880881,True,31.8,0.1156,-0.2495,0.0973,0.0271,lead0
data,segment_31,13032120892229,True,32.2,0.1955,-0.0462,0.1452,0.0365,lead0
data,segment_31,13033122207895,True,33.2,0.2824,0.1582,0.161,0.0343,cruise
data,segment_31,13034122170827,True,34.3,0.2818,-0.1393,0.1932,0.062,lead0
data,segment_31,13035121328862,True,34.7,0.0528,-0.3625,0.1558,0.0768,lead0
data,segment_31,13036121635704,True,34.6,-0.1606,-0.365,0.2693,0.062,lead0
data,segment_31,13037125294939,True,33.6,-0.1606,-0.365,0.2274,0.0442,lead0
data,segment_31,13038118923126,True,33.4,0.0029,-0.365,0.1098,0.0396,lead0
data,segment_31,13039120953246,True,33.5,0.2399,-0.1466,0.1078,0.0373,lead0
data,segment_32,13043119860017,True,40.4,0.2914,0.1072,0.1396,0.0437,lead0
data,segment_32,13044129648182,True,41.2,0.1493,0.0503,0.12,0.032,lead0
data,segment_32,13045128878451,True,41.6,0.1222,0.0503,0.1055,0.0247,lead0
data,segment_32,13046120085538,True,42.0,0.1248,0.0503,0.0911,0.0228,lead0
data,segment_32,13047121130788,True,42.5,0.1341,0.0835,0.0833,0.0219,lead0
data,segment_32,13048120716381,True,43.0,0.1225,-0.0163,0.0789,0.0231,lead0
data,segment_32,13049120139649,True,43.4,0.0849,-0.0163,0.0844,0.02,lead0
data,segment_32,13053127760187,False,38.8,-0.6932,-1.4262,0.4062,0.6097,lead1
data,segment_32,13054128066898,False,35.3,-1.0324,-1.9268,0.3179,0.9395,e2e
data,segment_32,13055120666765,False,30.4,-1.7777,-2.3157,0.3101,0.9203,e2e
data,segment_32,13056123208279,False,23.2,-2.0735,-2.3387,0.5128,0.41,e2e
data,segment_32,13089125007467,False,19.0,1.9673,1.2032,0.6671,1.9347,cruise
data,segment_32,13090125932095,False,28.5,2.591,1.4644,1.1835,2.0756,cruise
data,segment_32,13091125419877,False,39.7,2.4762,0.6929,0.9155,2.0834,cruise
data,segment_32,13092129279534,False,46.0,1.2989,0.5171,1.016,1.6237,e2e
data,segment_32,13093122445773,False,48.4,1.1354,0.2961,1.2593,1.6179,e2e
data,segment_32,13094123090400,False,52.9,0.6332,-0.2565,1.2722,1.1461,e2e
data,segment_32,13095122302138,False,54.4,-0.1594,-0.2565,1.0761,0.344,e2e
data,segment_32,13096123141513,False,54.2,-0.2169,-0.2576,0.5591,0.0749,e2e
data,segment_32,13097123376813,False,53.4,-0.2341,-0.6745,0.2155,0.0435,e2e
data,segment_32,13098126147620,False,52.5,-0.3835,-0.7635,0.1954,0.0504,e2e
data,segment_32,13099128941561,False,50.3,-0.7161,-0.9585,0.176,0.0504,e2e
data,segment_33,13103114595506,False,35.6,-1.4325,-1.663,0.6987,0.3676,lead1
data,segment_33,13104117021490,False,30.4,-1.5877,-1.8452,0.3507,0.4069,lead1
data,segment_33,13105117937140,False,24.3,-1.7625,-1.863,0.128,0.4393,lead0
data,segment_33,13106119242155,False,17.8,-1.829,-1.9119,0.2497,0.2915,lead0
data,segment_34,13180112276622,True,10.9,0.5289,0.1065,0.1533,0.0394,e2e
data,segment_34,13181112602675,True,12.3,0.2517,0.1065,0.2243,0.0425,e2e
data,segment_34,13182113148412,True,12.8,0.2517,0.1065,0.2045,0.0316,cruise
data,segment_34,13183112409324,True,13.9,0.4103,0.1429,0.0684,0.0253,cruise
data,segment_34,13184116386836,True,15.6,0.4929,0.302,0.0916,0.0211,cruise
data,segment_34,13185117102536,True,17.5,0.4951,0.284,0.1394,0.0233,cruise
data,segment_34,13186117074061,True,19.2,0.4063,0.0892,0.1347,0.0382,cruise
data,segment_34,13187118158405,True,20.2,0.2234,0.0892,0.1719,0.0401,cruise
data,segment_34,13188118502375,True,20.7,0.2234,0.0892,0.1438,0.0336,cruise
data,segment_34,13189108684037,True,21.6,0.2788,0.1359,0.0999,0.0261,cruise
data,segment_34,13190115177149,True,22.7,0.2788,0.048,0.1498,0.0277,cruise
data,segment_34,13191116802330,True,23.6,0.1005,-0.101,0.1199,0.0282,cruise
data,segment_34,13192118627716,True,23.6,-0.0045,-0.101,0.1416,0.0342,cruise
data,segment_34,13193118661375,True,23.6,-0.0094,-0.101,0.1711,0.0426,cruise
data,segment_34,13194110319201,True,23.6,0.1605,-0.0907,0.1727,0.0623,e2e
data,segment_34,13195110462922,True,24.4,0.25,-0.044,0.2756,0.0656,e2e
data,segment_34,13196112019497,True,25.6,0.2411,0.0716,0.2927,0.051,e2e
data,segment_34,13197113483846,True,26.7,0.2596,0.0716,0.268,0.0382,e2e
data,segment_34,13198117983626,True,27.5,0.2228,0.0402,0.2537,0.0344,e2e
data,segment_34,13199117833276,True,28.5,0.2068,0.0402,0.2364,0.0253,e2e
data,segment_34,13200117593615,True,28.9,0.1539,-0.0379,0.2913,0.0388,e2e
data,segment_34,13201108720321,True,29.6,0.161,-0.0379,0.2331,0.0298,e2e
data,segment_34,13202111586878,True,30.0,0.2024,-0.0379,0.2644,0.0505,e2e
data,segment_34,13203115428551,True,31.1,0.2599,0.1273,0.2108,0.0419,e2e
data,segment_34,13204115750559,True,31.9,0.3314,0.1281,0.1961,0.0382,e2e
data,segment_34,13205115700978,True,33.1,0.3503,0.1456,0.1083,0.0305,e2e
data,segment_34,13206119169098,True,34.5,0.3809,0.324,0.0765,0.0285,e2e
data,segment_34,13207111622605,True,35.9,0.3969,0.2372,0.1356,0.0342,e2e
data,segment_34,13208111930685,True,37.4,0.3138,0.1487,0.1244,0.0398,e2e
data,segment_34,13209115267322,True,38.3,0.2219,0.1248,0.1256,0.0317,e2e
data,segment_34,13210117243877,True,38.9,0.194,0.1248,0.1151,0.0258,e2e
data,segment_34,13211118038622,True,39.6,0.2493,0.1248,0.111,0.0212,e2e
data,segment_34,13212109804752,True,40.7,0.2492,0.1043,0.1341,0.022,e2e
data,segment_34,13213111420721,True,41.5,0.2076,-0.0087,0.0848,0.0229,e2e
data,segment_34,13214110777954,True,42.0,0.0794,-0.0445,0.1437,0.0303,e2e
data,segment_34,13215112377219,True,42.1,0.0794,-0.0445,0.1595,0.021,e2e
data,segment_34,13216113199082,True,42.4,0.1414,-0.0445,0.1432,0.0227,e2e
data,segment_34,13217111997926,True,43.1,0.2957,0.1091,0.1783,0.0189,e2e
data,segment_34,13218112170096,True,44.6,0.3031,0.1527,0.1827,0.0305,e2e
data,segment_34,13219114679918,True,45.7,0.2472,0.1276,0.0993,0.0297,e2e
data,segment_35,13223108018950,True,46.9,0.0212,-0.084,0.1149,0.0268,cruise
data,segment_35,13224118365615,True,47.0,0.0285,-0.1107,0.1279,0.0253,e2e
data,segment_35,13225108129800,True,47.0,-0.0494,-0.128,0.0981,0.0357,e2e
data,segment_35,13226109143652,True,46.7,-0.0915,-0.1601,0.0863,0.0342,e2e
data,segment_35,13227109747062,True,46.4,-0.1156,-0.1601,0.0616,0.0232,lead0
data,segment_35,13228115710740,True,45.9,-0.1176,-0.1601,0.0545,0.0226,lead0
data,segment_35,13229118924401,True,45.5,-0.1126,-0.3059,0.1216,0.0298,e2e
data,segment_35,13230113042263,True,45.2,-0.1177,-0.4119,0.1682,0.0696,e2e
data,segment_35,13231115951892,True,44.3,-0.1063,-0.4119,0.188,0.0597,e2e
data,segment_35,13232109878267,True,43.9,-0.0734,-0.4119,0.1484,0.0454,e2e
data,segment_35,13233111323762,True,43.7,-0.0571,-0.1289,0.1275,0.0291,e2e
data,segment_35,13234111683327,True,43.5,-0.0447,-0.1289,0.1169,0.035,e2e
data,segment_35,13235111481208,True,43.4,0.0058,-0.1289,0.1061,0.0329,e2e
data,segment_35,13236114013442,True,43.6,0.1144,-0.0664,0.1284,0.0391,e2e
data,segment_35,13237117592506,True,44.1,0.1514,0.0729,0.1816,0.0445,e2e
data,segment_35,13238108697549,True,44.7,0.1645,0.0608,0.1922,0.0468,e2e
data,segment_35,13239118308418,True,45.5,0.1113,-0.0871,0.1831,0.0481,e2e
data,segment_35,13240118285386,True,45.6,-0.0374,-0.1387,0.135,0.0713,lead0
data,segment_35,13241111232703,True,45.5,-0.08,-0.232,0.2157,0.0742,lead0
data,segment_35,13242117812594,True,45.1,-0.0774,-0.232,0.1884,0.075,lead0
data,segment_35,13243108512534,True,45.0,-0.0012,-0.232,0.1906,0.047,lead0
data,segment_35,13244110117837,True,45.1,0.0228,-0.1123,0.1188,0.0305,lead0
data,segment_35,13245113675916,True,45.1,0.007,-0.1123,0.1095,0.0248,lead0
data,segment_35,13246116000156,True,45.1,-0.0022,-0.1446,0.1238,0.0281,lead0
data,segment_35,13247112667646,True,45.1,-0.0176,-0.1446,0.1396,0.0431,lead0
data,segment_35,13248110357645,True,45.0,0.0211,-0.1446,0.1534,0.0523,lead0
data,segment_35,13249110266241,True,45.2,0.0875,-0.0812,0.1646,0.0441,lead0
data,segment_35,13250116001801,True,45.6,0.1153,-0.005,0.1906,0.0349,e2e
data,segment_35,13251109394530,True,46.1,0.083,-0.2756,0.2502,0.0433,e2e
data,segment_35,13252109798070,True,46.1,-0.0482,-0.6581,0.3141,0.062,e2e
data,segment_35,13253110187244,True,45.0,-0.3971,-0.6581,0.3519,0.0813,lead0
data,segment_35,13254116123082,True,43.5,-0.498,-0.6907,0.3934,0.0536,lead0
data,segment_35,13255115041662,True,41.7,-0.4366,-0.6907,0.3418,0.0645,lead0
data,segment_35,13256116181756,True,39.9,-0.2414,-0.6907,0.3235,0.0769,lead0
data,segment_35,13257116410234,True,39.9,0.0877,-0.4705,0.1819,0.0862,lead0
data,segment_35,13258116206293,True,40.4,0.2774,-0.0973,0.2139,0.0815,cruise
data,segment_35,13259116253803,True,42.0,0.2995,0.1592,0.2138,0.0638,e2e
data,segment_35,13260119385233,True,43.2,0.2216,0.0591,0.1241,0.0479,e2e
data,segment_35,13261108149293,True,43.8,0.1374,-0.0019,0.1058,0.0354,e2e
data,segment_35,13262109908147,True,44.2,0.0926,-0.1974,0.1655,0.0427,lead0
data,segment_35,13263116302253,True,44.2,0.0165,-0.3463,0.227,0.0767,e2e
data,segment_35,13264117927220,True,44.2,-0.0974,-0.498,0.3367,0.1222,lead0
data,segment_35,13265119060759,True,43.4,-0.2121,-0.5896,0.3979,0.1382,e2e
data,segment_35,13266109478991,True,42.5,-0.1821,-0.5896,0.3739,0.1209,lead0
data,segment_35,13267112930399,True,42.0,-0.163,-0.5896,0.2791,0.1133,lead0
data,segment_35,13268114168537,True,41.5,-0.1917,-0.3169,0.1951,0.0699,lead0
data,segment_35,13269115951654,True,40.6,-0.1801,-0.3169,0.187,0.067,lead0
data,segment_35,13270110758293,True,40.2,-0.1323,-0.3169,0.1493,0.0597,lead0
data,segment_35,13271112534653,True,39.8,-0.1198,-0.1966,0.1162,0.0575,lead0
data,segment_35,13272113885051,True,39.2,-0.1164,-0.1966,0.1129,0.0479,lead0
data,segment_35,13273113734433,True,39.1,-0.0035,-0.1966,0.1044,0.0393,lead0
data,segment_35,13274108171427,True,39.3,0.1362,-0.0505,0.1215,0.0226,cruise
data,segment_35,13275108657615,True,40.1,0.2179,0.106,0.1538,0.0209,e2e
data,segment_35,13276108446656,True,40.9,0.2179,-0.03,0.1602,0.0225,e2e
data,segment_35,13277109433249,True,41.5,0.0754,-0.112,0.1307,0.039,e2e
data,segment_35,13278109822638,True,41.5,-0.0436,-1.1985,0.4554,0.0718,lead0
data,segment_35,13279113512447,True,41.0,-0.5426,-1.2942,0.6016,0.0754,lead0
data,segment_36,13283110974768,True,31.6,-0.3321,-0.7212,0.2149,0.1032,e2e
data,segment_36,13284121604482,True,30.0,-0.6293,-1.6403,0.411,0.0671,e2e
data,segment_36,13285118253731,True,27.2,-1.1736,-1.6425,0.5505,0.0517,lead0
data,segment_36,13286119291317,True,21.7,-1.2864,-1.6425,0.7145,0.1005,lead0
data,segment_36,13287119566861,True,17.0,-0.9831,-1.6425,0.2254,0.1359,lead0
data,segment_36,13288120371346,True,14.7,-0.3753,-1.3186,0.4037,0.1436,e2e
data,segment_36,13289119257491,True,14.0,-0.3752,-0.6274,0.334,0.1317,e2e
data,segment_36,13290119808302,True,12.5,-0.489,-0.6274,0.1619,0.0693,e2e
